dQ_dV_01,dQ_dV_03,dQ_dV_05,dQ_dV_07,dQ_dV_09,dQ_dV_11,dQ_dV_13,dQ_dV_15
-6.43451365693451,-5.787658891771088,-5.75410270155185,-5.734637825538378,-5.66670206490925,-5.530564727197474,-5.243439313993255,-4.315064095207297
-7.097419078244774,-6.304590359013789,-6.183667864295787,-6.131358582826205,-5.983821570376223,-5.781292745252627,-5.4393483063072985,-4.318973476254101
-7.70459165304452,-6.831613722007045,-6.603052073727558,-6.508771863845698,-6.281133133439395,-5.998577031300082,-5.593407582974084,-4.250887124106644
-8.173910238527476,-7.300567257124466,-6.951870304326467,-6.820813427048161,-6.516599231903424,-6.141858636971158,-5.674026930837849,-4.095715191845343
-8.438654927790532,-7.642420072600544,-7.180640704183039,-7.023415344453902,-6.639181289737008,-6.175868854859453,-5.652833805145573,-3.8449038616347546
-8.480487139416784,-7.804991446059127,-7.253134690872525,-7.07526672175792,-6.610253011782495,-6.0700682399416355,-5.5039480146974284,-3.5051625437222507
-8.305749785737532,-7.772256645029055,-7.144841150804783,-6.943921851712862,-6.406947997477895,-5.798339931655979,-5.212701000780931,-3.103088751637027
-7.894263325554682,-7.53218394736233,-6.840314993403416,-6.609169005193647,-6.015118859003521,-5.352027773376106,-4.781726803066929,-2.672876520926508
-7.23303890561082,-7.0611554912903225,-6.345695197621638,-6.077104226912973,-5.442638480621444,-4.761021414923821,-4.240015395110655,-2.247307638217324
-6.377786676494746,-6.385579250451494,-5.692107528038577,-5.384954289007142,-4.741748966537495,-4.089243417608705,-3.6391254376521993,-1.8543090199864911
-5.420628608554486,-5.573612881944597,-4.923850877532566,-4.5945536803736955,-3.992568994621942,-3.408760332388068,-3.0344994524337525,-1.507158818081612
-4.448630162930533,-4.686954464140028,-4.108686189401161,-3.790915861052125,-3.271355972105904,-2.781765734832235,-2.477096490107461,-1.2038385579783495
-3.564566732832363,-3.8108509663662717,-3.3394550396760465,-3.0637615486176317,-2.636975162772413,-2.2521368418652625,-2.003239441219724,-0.9389446691140448
-2.857581457909277,-3.0529943847915817,-2.68970105341879,-2.465771207426961,-2.1240885625718637,-1.8307179078852298,-1.619962004062324,-0.7091912167798141
-2.3349956014099473,-2.4610173846923002,-2.1800102985484253,-2.003231415419335,-1.730593499644509,-1.4956859659679889,-1.3109116078793699,-0.5138501597212027
-1.9641626993838384,-2.035396461870442,-1.8166698276593032,-1.6761514089150569,-1.4456728424341803,-1.2367088810094578,-1.0726276632402003,-0.3604101064647526
-1.4246886027144687,-1.4619104302913537,-1.3157395791275166,-1.2188472760957785,-1.0468884634300042,-0.884048432185584,-0.7619419599938411,-0.22545398559995788
-0.9839465101959,-1.003523954134371,-0.9097209223447809,-0.8417768457155047,-0.7133691644970036,-0.5922972819968463,-0.5073180780025999,-0.12956607614688703
